transaction_id,customer_id,product_id,quantity,timestamp
1603596,1063,244,3,2025-06-06 22:26:41.946146
9688427,1010,211,10,2025-04-29 02:56:41.946146
1127811,1066,205,4,2025-06-02 12:16:41.946146
1794219,1071,240,4,2025-06-12 05:15:41.946146
6807628,1057,227,1,2025-05-10 13:15:41.946146
2332787,1060,234,1,2025-05-18 01:05:41.946146
8483197,1072,244,5,2025-06-14 05:48:41.946146
30003,1020,204,5,2025-06-09 22:51:41.946146
8414144,1059,217,7,2025-05-11 20:22:41.946146
8128032,1043,206,6,2025-05-18 12:52:41.946146
6615689,1067,219,9,2025-05-10 02:17:41.946146
8798341,1054,227,2,2025-05-13 12:25:41.946146
2465652,1052,234,3,2025-06-03 03:11:41.946146
6214676,1050,240,7,2025-04-09 07:07:41.946146
9409018,1086,202,8,2025-05-17 16:10:41.946146
980379,1038,234,8,2025-05-19 02:46:41.946146
3929619,1098,232,4,2025-04-12 17:31:41.946146
8256593,1071,240,6,2025-04-12 21:30:41.946146
9600125,1046,204,7,2025-05-28 00:12:41.946146
7417343,1066,215,8,2025-05-08 23:45:41.946146
7268163,1021,242,6,2025-05-22 23:32:41.946146
6070361,1061,224,8,2025-05-31 21:06:41.946146
2705328,1082,235,4,2025-04-15 15:49:41.946146
7417523,1079,205,4,2025-04-21 17:36:41.946146
3354776,1067,201,2,2025-05-01 14:37:41.946146
9963305,1020,211,10,2025-04-30 00:04:41.946146
4880184,1094,231,6,2025-05-10 07:54:41.946146
8488082,1056,238,4,2025-05-10 12:41:41.946146
1078832,1010,249,9,2025-05-01 17:33:41.946146
7515980,1062,207,1,2025-05-19 06:39:41.946146
6230238,1082,248,8,2025-04-20 22:14:41.946146
3889923,1000,239,4,2025-05-03 07:53:41.946146
1026388,1065,243,8,2025-04-15 07:03:41.946146
6654762,1087,219,2,2025-04-25 21:56:41.946146
4211229,1060,214,10,2025-04-08 09:01:41.946146
7076785,1088,209,8,2025-06-09 21:09:41.946146
8354468,1064,208,1,2025-05-30 14:45:41.946146
9287480,1063,220,8,2025-06-07 17:26:41.946146
1738670,1000,224,8,2025-05-27 11:08:41.946146
5236729,1020,227,6,2025-05-08 19:47:41.946146
2831028,1027,246,1,2025-04-20 09:12:41.946146
3703876,1004,239,2,2025-06-02 17:52:41.946146
1854,1014,201,4,2025-06-09 23:55:41.946146
1955193,1099,214,10,2025-06-04 08:00:41.946146
4127170,1071,201,3,2025-05-27 18:50:41.946146
2168320,1052,241,10,2025-05-06 05:44:41.946146
6220983,1020,202,7,2025-06-12 20:23:41.946146
8365679,1029,201,1,2025-05-27 03:32:41.946146
3971892,1058,239,3,2025-05-05 00:17:41.946146
1606883,1030,219,10,2025-05-25 01:01:41.946146
4313727,1007,227,6,2025-06-07 05:49:41.946146
9541183,1048,231,10,2025-06-01 04:14:41.946146
3486209,1019,235,10,2025-05-05 23:27:41.946146
7205743,1033,216,10,2025-06-15 20:57:41.946146
6642477,1072,240,6,2025-06-07 00:08:41.946146
324538,1042,231,7,2025-05-22 12:45:41.946146
1249804,1029,240,9,2025-06-06 08:12:41.946146
8205369,1018,225,2,2025-04-08 08:26:41.946146
8548686,1030,248,4,2025-04-26 00:40:41.946146
6303540,1095,229,7,2025-06-16 02:07:41.946146
8945036,1074,225,6,2025-05-24 13:02:41.946146
1823044,1050,220,7,2025-06-11 19:23:41.946146
2290435,1070,201,6,2025-05-10 00:28:41.946146
7942115,1067,234,4,2025-05-26 16:58:41.946146
6164104,1075,200,5,2025-06-16 14:23:41.946146
2570149,1093,250,8,2025-05-21 18:36:41.946146
3718586,1006,226,10,2025-04-30 00:04:41.946146
7736972,1003,243,5,2025-05-03 17:09:41.946146
7213133,1047,211,8,2025-05-15 05:48:41.946146
5021590,1000,233,4,2025-04-25 19:16:41.946146
6948348,1019,204,2,2025-05-31 12:02:41.946146
1579627,1086,234,9,2025-05-18 14:36:41.946146
3255969,1095,202,9,2025-05-02 11:10:41.946146
8291578,1055,236,6,2025-06-08 08:49:41.946146
8902806,1041,245,8,2025-06-06 17:14:41.946146
1215613,1069,201,1,2025-04-22 17:10:41.946146
3127734,1087,229,7,2025-05-16 01:28:41.946146
