transaction_id,customer_id,product_id,quantity,timestamp
5620001,gAAAAABoUDryt5gCIrze4Dy-u_DfnQdaabKKi6VTMWDeMYG7L1Fqf8tcoRuWsME8ggFIHVyFTQRYwk4UuF6E5QFsg3OGjYRBxw==,220,1,2025-05-02 18:11:34.416616
6586307,gAAAAABoUDryIf8Xhybcj7jj0tzYpKBqDkzQmyvPT6fataEn-m6kAjQZoXvBI7_pomk2xF0xlfshPouNYam0WdLygNVsIP6evg==,224,1,2025-05-27 07:05:34.416616
2245094,gAAAAABoUDryYRSZIhxJlBgzw_sCCNVEFFO6pu31Jm5n4mQzmk5k3gwD1FPYiYVxmT8dASH4zn3eT6w9lzKiPdEttN86IqPAsw==,248,2,2025-05-19 19:46:34.416616
3523966,gAAAAABoUDrytcAlfOjgoBuLXOJN7YuWG1q9-ZZbzj55uqXTfrYmUjQXYOIdbEmgV8Mc7OJ3Yth1MeSDVPB7bPbjJsBmerU8XA==,218,1,2025-04-09 08:42:34.416616
8930942,gAAAAABoUDry-WfHfwFYi_Kq2xrfpeaTQCcpwrnTT4FsJZRMONs6q3V6NI-KzdcpY7fcSjjLIpgzNqfYUVjxSFwv_ljSpmJksA==,250,8,2025-06-15 05:58:34.416616
3195200,gAAAAABoUDrylyUFqIcFYBdcn3JF21XQXxDxSpNe67mnKdKDQkptOQziVXe2a7JDgjCQ48V2bYRsl7T_Yz3_wlL5mSSBCJ2TYw==,216,2,2025-05-18 19:58:34.416616
7747262,gAAAAABoUDryTkHJWCAiJD8D7nGQuaWMAGDXoWugKfAUBqfA_OTkKrmu-7ctGMm7w8NtSNSTBmXbYGA35bn7J4wSNJYXhMJ-yw==,232,9,2025-06-11 03:26:34.416616
3660370,gAAAAABoUDryGvT44cItuc8pJiRDdLNJ2HEwknL9GNyWgaRlFuL9sddj_9SfWW0K8jylyYNaInuyqLjthjme-sV2CBsCIB7yBA==,248,3,2025-04-15 12:37:34.416616
5826450,gAAAAABoUDryZabC2adNzrPpMzKE4pemodXKDJLjVP5j2hN-g8dpcZI4N7px_9_lBIOzG10fubMRKeYnTtNmeMyLRlYxsYNpUQ==,235,4,2025-05-21 15:35:34.416616
2850339,gAAAAABoUDrym8S3gsX6BV_unbkXQCTEvDT7hiCt2wcZi9w-rwsyuEn7IJFtjtnT_zuHLoar0_S2uqrzyWuIiDFmfGfquphMkQ==,233,2,2025-06-07 12:12:34.416616
8462325,gAAAAABoUDryT-EmXItEi-aclit4lETP6xpNdRAExkFL-u0V3FLxX27wRZA5KUKcF7CvgAxrm6DUxE1zvHGZuRbUyVensCTaVg==,205,3,2025-05-12 08:32:34.416616
1387961,gAAAAABoUDryZahC1zLpnFbV00J-g1DrXRwlMy_LYr-TLd_AZBQQyy_i-EFFg_Vr7EZ55Gzy02ZkLMClEXZN6PeQBKo26qk8-A==,209,7,2025-05-11 09:39:34.416616
6616460,gAAAAABoUDry9bfUHpUhscHAfD-BFaYIc8-1Sy2-KT8ZhkjiAZEKMvJ4fmQb-3zHAJAmRObeSVwGdoACG8ccpo9w1J3CF4NqTw==,218,9,2025-05-11 15:46:34.416616
5544410,gAAAAABoUDry_6tRHyq1FjjYmtEsRz2TRucGkx3zdrdbnNyPAivJKb6zb2-zcTlFRikpcVZ9eMfB8ko9a7POzNf4C968SyIwQQ==,249,10,2025-04-13 00:51:34.416616
991482,gAAAAABoUDryRfLltcimvXG1A_zTTCZmlTcx_O67wWriTWrngt7NkJqzh5Dm0OOgLO3V5uzWCTythcQksS_FXNDfDWIOGhjVuw==,216,5,2025-05-02 10:00:34.416616
4609601,gAAAAABoUDryqDPyaJkoePtNZv4vauyXDoATUmFmynhB3_x1UBSt2ZKW7zgEr6j-AKAJk98r889i_9jyGH7fo0i9RU7vY2D3FQ==,233,3,2025-05-13 14:44:34.416616
2323644,gAAAAABoUDryX3V5poywU9OsokVy58hUPqW4CIlVM3DgPpVujPkaxIEUO3LN5nqt3Zt-jr8f1Ct0yCn29FF7xcPyA811M_HZhg==,222,6,2025-05-18 06:03:34.416616
3920113,gAAAAABoUDrymm6ivUXQ7vfm2jJHARSQFsVVHSEBzJ_SN5h67SXyzEg34i413r8of1trtVIsj-iNnkv0aoTgCCMRrQ3LVCr-9g==,250,10,2025-05-15 16:31:34.416616
7891786,gAAAAABoUDry1j5adztAc_ToMBfAFhwUeRrstv6pD9i60dZG6s9WKPWdIw1EQTpNQyisng-1QTSr3-DWiJ8DbE8V7sW5iyRFjA==,228,4,2025-05-02 04:46:34.416616
8033035,gAAAAABoUDryhYZUoi3vWp68RFUBESf5Hh2jeNeKt8F0uQ6CN_U_YurJzGYOBj_oc79crHKpcSbNCpvU21Tbt4Ilmn18ng1zmQ==,215,1,2025-04-27 21:42:34.416616
708119,gAAAAABoUDry8vyH1m3xAwMM1QxWtS75_YupjaMpRD2p-soRlCx0-lcT2dARBUL6diSX6WptJqNpiCQjGu80UL2xoPd39Kz3_A==,240,7,2025-04-24 14:23:34.416616
2333948,gAAAAABoUDryajlbIdz_yCrGqaWGk7WFJ5gbWHwOJcWJ12ycIRkKleBhPblresQD5VXAub1qimqcOAxCaZwYNHjHWxG6CPYE2A==,243,6,2025-04-08 09:44:34.416616
108154,gAAAAABoUDry06-DXpIDVRXnT5m6opWxYmnR7SX_2moHbJPDPQzdnZQPzipMvrnY-3mexHXpPnQ2fNe1J2q1s-DpDBED2vGttQ==,247,6,2025-04-21 01:09:34.416616
9822979,gAAAAABoUDryrdxCU80-aCs39BaH5SREIRkRrQ2hySipeWifsHx58FpqUo0bbR_KZuAFMjO_dtjkyDzneryuCOGuXk6-hpGARQ==,243,10,2025-06-03 02:23:34.416616
6560265,gAAAAABoUDryct_qbFNStS2QEbiHznOHoJON_bsEJPhw-rZ0qdGdveOdXgXdGf3xpriHSc6Z5kEwyDM5an_bPyr2d6HvDAAqrg==,223,3,2025-05-26 13:44:34.416616
4298344,gAAAAABoUDryK18PKBBtiRorJ_0cysYFh7zwHccWepY6frjpXfVeAkIP_cBcWit5BPV6wTOp4bKaADuhSVeC9PYuP6C8548V2Q==,208,4,2025-06-14 04:54:34.416616
8244342,gAAAAABoUDryMOpj9ax31ET4JgxF3W1aYzdykfcLh4RYlvHcfQmHELSZxjXjJVkWXSKxp0sqyCjHWVAMqd7HR3TdvGs4TamcmQ==,226,7,2025-05-20 17:44:34.416616
281598,gAAAAABoUDryJGmnoPEYzEbcyniys7KYNzPKbIxgxceuzZfvRV3YaNh8E0BVvsA8goFpiJ62ITVokDdoVvtiTvVqLWcaL65i3A==,220,5,2025-05-23 18:35:34.416616
2778814,gAAAAABoUDryZQGHGMidtCxJFSr5EPTLfwv3pYRNlFINEKgX-VbXmL5Ubq9YiB5jv0A8Y2UKq5VvvNdHJApQPjl0QdjgalUvyw==,215,4,2025-05-30 12:24:34.416616
7925721,gAAAAABoUDrydPTDA2jEkefC-QrHwW3zyV6RuW6EeF91FrJV1QZj6cm5q6iPnLLVaAmvmvSQUcsyzF9FNxNaTOlvgiKKRiSRFA==,201,7,2025-05-08 17:35:34.416616
2155244,gAAAAABoUDry8JyxFbYkeFyNuRTMqxNIkSe2fAzB1HQ0159RNY6UzE4DY4gBXZrBnm95YBAaoqVP3i99EkeURasPqo5OqIE75Q==,248,4,2025-06-02 13:35:34.416616
8038020,gAAAAABoUDryRudo4uVZ5LZp71hafGWzQQzxPDFJRNRSIue2ByI4i5sEvvP2urBcIEUYZy_j4CJ8uujCBvzsORVCvoeJQIKeqA==,233,10,2025-04-27 14:55:34.416616
8658982,gAAAAABoUDryOaw6wZ6xo_YUt_0pf5VUT1WQkSGEzZYkljKyahvUMKvYTMbIPx8USarU4pmUDREjU2RO1P3Za36mGRhKzCRzag==,250,3,2025-04-19 15:44:34.416616
2884789,gAAAAABoUDrymitKjHkVnuahikkiKyNHE5yOfri23vWi7HVbqZAfjoQgFLoO4_kzsXU-SV14MbIgxKAg18SGxdGrdER_KrwmXw==,221,7,2025-06-09 20:49:34.416616
4296743,gAAAAABoUDrylibVyuZ4HMyZwp95nSQrg2B4JxPAtVhdZB-E9U_NNyGndv7oa3GbAsW0TOKYb-8GbKCDyTEwyYWEFN3pio1xzA==,218,4,2025-04-13 17:57:34.416616
