transaction_id,customer_id,product_id,quantity,timestamp
2828777,1090,206,3,2025-05-17 07:34:14.056690
6549166,1013,241,3,2025-04-17 12:34:14.056690
1383413,1038,227,1,2025-06-03 18:32:14.056690
6615448,1078,233,10,2025-06-09 19:34:14.056690
7484815,1076,239,4,2025-04-18 18:35:14.056690
93912,1056,208,3,2025-05-06 06:21:14.056690
5609051,1045,219,10,2025-04-18 20:15:14.056690
7714021,1039,209,2,2025-05-21 13:00:14.056690
9429108,1097,235,6,2025-05-10 08:32:14.056690
6911835,1004,228,3,2025-04-08 16:37:14.056690
6865953,1045,203,10,2025-06-10 22:51:14.056690
7885337,1017,245,10,2025-04-18 08:05:14.056690
9872911,1035,249,9,2025-04-19 00:15:14.056690
6199603,1049,223,1,2025-06-04 17:26:14.056690
7509044,1055,250,5,2025-06-03 05:28:14.056690
2337372,1079,235,2,2025-05-30 18:29:14.056690
6322207,1002,228,10,2025-05-26 18:22:14.056690
8366135,1092,223,7,2025-05-22 10:19:14.056690
2079386,1070,214,7,2025-05-14 09:48:14.056690
8060962,1063,235,6,2025-04-29 10:05:14.056690
3866905,1019,236,2,2025-04-08 13:21:14.056690
1376682,1042,233,5,2025-04-19 03:35:14.056690
5276757,1098,242,2,2025-04-25 10:45:14.056690
7721286,1091,246,4,2025-05-28 00:39:14.056690
4198644,1007,248,5,2025-05-13 18:04:14.056690
205615,1032,217,6,2025-06-03 23:14:14.056690
1388084,1046,238,9,2025-04-28 03:53:14.056690
8181432,1021,226,3,2025-05-11 20:45:14.056690
7476139,1021,202,9,2025-05-24 14:35:14.056690
7742528,1003,212,5,2025-06-07 08:12:14.056690
7467752,1068,218,3,2025-06-07 12:52:14.056690
2045915,1068,205,8,2025-06-07 20:14:14.056690
9515462,1073,203,1,2025-05-07 15:34:14.056690
9667395,1007,214,8,2025-04-13 02:08:14.056690
2729202,1015,212,8,2025-05-21 10:42:14.056690
5322068,1033,206,9,2025-05-09 15:37:14.056690
6340589,1057,208,10,2025-05-23 22:21:14.056690
9721307,1006,207,6,2025-05-28 13:44:14.056690
4115328,1032,237,7,2025-05-21 01:28:14.056690
4072637,1092,232,4,2025-04-15 07:56:14.056690
4894726,1012,231,3,2025-06-04 01:26:14.056690
2538110,1002,247,10,2025-05-29 05:44:14.056690
5307038,1030,229,6,2025-04-12 18:29:14.056690
2421968,1024,244,7,2025-05-03 09:06:14.056690
777349,1044,228,10,2025-05-14 19:47:14.056690
9292328,1032,232,7,2025-05-16 11:11:14.056690
6037603,1044,249,7,2025-04-27 16:17:14.056690
8906763,1021,223,10,2025-05-15 09:15:14.056690
8371011,1043,237,10,2025-05-31 20:10:14.056690
1706080,1061,221,8,2025-04-25 08:12:14.056690
1500390,1007,249,2,2025-05-29 10:02:14.056690
3263118,1076,213,3,2025-04-18 22:09:14.056690
4413877,1040,200,9,2025-05-17 14:37:14.056690
3272474,1072,208,6,2025-04-10 00:40:14.056690
2079729,1091,212,9,2025-04-18 08:15:14.056690
9765829,1032,205,3,2025-06-09 08:05:14.056690
5754767,1029,245,1,2025-06-06 06:35:14.056690
4872971,1006,232,10,2025-05-18 03:58:14.056690
486142,1100,232,6,2025-05-14 22:06:14.056690
1465599,1057,202,9,2025-06-13 14:09:14.056690
8354229,1001,247,6,2025-06-03 09:08:14.056690
8772361,1069,217,7,2025-05-23 06:15:14.056690
3882077,1029,241,5,2025-06-07 13:40:14.056690
6697505,1026,217,8,2025-05-22 16:36:14.056690
2364135,1032,215,5,2025-05-20 20:50:14.056690
615496,1079,240,1,2025-06-15 04:05:14.056690
7756151,1030,239,7,2025-05-02 04:15:14.056690
6130208,1095,230,9,2025-05-20 19:06:14.056690
2340370,1045,222,5,2025-04-19 03:22:14.056690
6401685,1046,246,2,2025-05-26 14:18:14.056690
732717,1003,234,5,2025-04-26 00:52:14.056690
5803382,1011,244,1,2025-05-31 21:38:14.056690
9560106,1066,216,3,2025-04-28 13:59:14.056690
3187713,1030,200,6,2025-05-25 23:40:14.056690
7405992,1083,236,1,2025-05-07 12:11:14.056690
5110097,1009,220,2,2025-05-10 18:46:14.056690
5041758,1033,213,9,2025-05-15 02:22:14.056690
8386869,1037,211,7,2025-05-15 16:48:14.056690
7729835,1017,209,6,2025-05-08 18:05:14.056690
4463239,1037,230,5,2025-04-23 09:46:14.056690
9047477,1070,213,3,2025-05-22 19:21:14.056690
9990628,1012,250,3,2025-06-11 05:22:14.056690
6338429,1044,218,4,2025-04-08 08:50:14.056690
531029,1023,231,3,2025-04-16 18:00:14.056690
9176522,1047,235,6,2025-05-19 07:13:14.056690
2288111,1094,219,7,2025-06-13 09:05:14.056690
1928984,1093,216,7,2025-05-23 00:37:14.056690
6399687,1020,225,6,2025-05-28 12:34:14.056690
3437323,1069,226,3,2025-05-27 18:27:14.056690
2472505,1046,221,7,2025-05-07 12:09:14.056690
1445426,1024,215,4,2025-05-23 17:21:14.056690
1677865,1091,203,2,2025-04-13 15:02:14.056690
7479394,1039,245,2,2025-04-12 15:08:14.056690
2876084,1003,241,2,2025-05-03 23:38:14.056690
7803006,1097,207,10,2025-06-03 20:18:14.056690
1997072,1061,222,5,2025-05-08 00:33:14.056690
4610707,1020,231,6,2025-06-07 01:31:14.056690
8490195,1014,248,4,2025-04-09 07:44:14.056690
5481902,1067,203,9,2025-06-11 07:17:14.056690
9424048,1042,205,5,2025-04-20 06:20:14.056690
915370,1031,250,3,2025-05-14 16:15:14.056690
1648266,1063,212,6,2025-04-21 18:38:14.056690
7934820,1015,233,2,2025-04-11 17:02:14.056690
3856027,1054,238,10,2025-04-23 08:44:14.056690
5856501,1082,202,9,2025-05-26 08:16:14.056690
8884636,1036,222,1,2025-06-05 21:41:14.056690
8841091,1031,228,4,2025-04-22 00:35:14.056690
5155275,1043,234,3,2025-04-18 21:30:14.056690
4780850,1052,220,9,2025-05-30 06:20:14.056690
8660399,1032,221,10,2025-04-17 07:09:14.056690
8946687,1026,219,4,2025-06-06 18:21:14.056690
64514,1035,211,6,2025-06-06 00:14:14.056690
9485235,1036,222,9,2025-04-24 04:49:14.056690
6831174,1000,235,6,2025-05-20 20:06:14.056690
3861264,1004,241,10,2025-04-27 23:57:14.056690
2988901,1006,243,9,2025-06-08 00:50:14.056690
5148746,1021,218,6,2025-05-16 18:54:14.056690
5507442,1053,200,5,2025-05-05 14:23:14.056690
5667,1022,201,10,2025-05-03 08:47:14.056690
6410931,1028,250,4,2025-04-29 04:55:14.056690
5960896,1055,220,10,2025-04-27 19:10:14.056690
2216153,1063,205,1,2025-05-10 16:06:14.056690
5919619,1051,241,8,2025-04-16 04:06:14.056690
89891,1035,242,6,2025-05-16 22:13:14.056690
6020461,1090,250,10,2025-04-24 13:12:14.056690
3326887,1053,219,9,2025-05-25 02:56:14.056690
8244277,1063,216,4,2025-05-01 00:18:14.056690
7960507,1001,241,6,2025-05-10 11:54:14.056690
6750427,1091,225,4,2025-04-11 20:56:14.056690
1939211,1008,233,1,2025-05-14 15:41:14.056690
5221457,1076,239,10,2025-04-08 05:43:14.056690
7142912,1007,242,10,2025-05-26 03:23:14.056690
8127358,1035,233,3,2025-05-09 05:51:14.056690
5840912,1002,211,7,2025-05-25 10:56:14.056690
4119348,1055,223,6,2025-04-22 04:57:14.056690
5649081,1087,247,8,2025-04-12 05:19:14.056690
6208484,1016,236,1,2025-04-09 23:18:14.056690
4050387,1082,213,3,2025-05-15 17:09:14.056690
6239161,1020,242,8,2025-04-14 06:13:14.056690
6671914,1071,241,9,2025-06-03 07:42:14.056690
6501024,1085,248,8,2025-04-18 05:04:14.056690
1395139,1042,200,3,2025-06-15 11:43:14.056690
4200081,1060,214,6,2025-06-07 09:03:14.056690
5774658,1027,216,8,2025-04-12 01:35:14.056690
1946568,1082,225,1,2025-05-29 02:22:14.056690
7512105,1007,243,2,2025-05-02 05:03:14.056690
2088046,1096,245,2,2025-04-14 14:26:14.056690
2718072,1034,243,4,2025-05-21 11:09:14.056690
5039927,1081,237,6,2025-05-23 05:55:14.056690
8764659,1064,210,8,2025-04-15 11:52:14.056690
1069801,1013,238,10,2025-04-08 22:06:14.056690
9984927,1038,234,10,2025-05-14 03:45:14.056690
7762234,1058,245,9,2025-04-16 16:08:14.056690
3079478,1041,222,8,2025-04-30 14:38:14.056690
4650912,1019,210,4,2025-06-06 01:32:14.056690
4298928,1089,234,4,2025-06-08 17:26:14.056690
8074694,1020,239,7,2025-04-24 12:34:14.056690
1431837,1037,226,10,2025-05-25 01:50:14.056690
9891249,1012,231,2,2025-04-22 23:26:14.056690
7292379,1022,200,9,2025-05-18 17:26:14.056690
618756,1074,249,2,2025-04-09 19:38:14.056690
19689,1081,226,10,2025-04-23 07:35:14.056690
1671771,1060,203,7,2025-05-27 21:23:14.056690
6481254,1078,205,9,2025-05-30 23:07:14.056690
1470896,1092,244,2,2025-05-06 15:15:14.056690
8105690,1088,223,5,2025-04-30 22:26:14.056690
19486,1031,226,2,2025-04-22 09:56:14.056690
1342273,1021,229,3,2025-06-16 01:39:14.056690
1003784,1030,249,4,2025-04-15 07:45:14.056690
7340875,1078,237,9,2025-04-18 05:35:14.056690
2324381,1030,246,6,2025-05-05 12:58:14.056690
876800,1052,207,7,2025-05-10 15:09:14.056690
5074692,1068,211,3,2025-06-03 18:53:14.056690
2882833,1066,243,9,2025-05-27 07:16:14.056690
31141,1040,211,4,2025-05-24 02:06:14.056690
3313151,1033,225,2,2025-05-10 23:31:14.056690
1723489,1054,232,5,2025-05-29 07:24:14.056690
6552804,1025,233,7,2025-05-15 19:12:14.056690
8301964,1041,227,8,2025-05-21 14:33:14.056690
3114101,1052,214,2,2025-04-12 05:16:14.056690
2221171,1069,220,9,2025-06-12 00:21:14.056690
3991237,1089,206,2,2025-05-03 10:05:14.056690
4366938,1067,226,8,2025-06-06 00:46:14.056690
286279,1068,244,2,2025-06-15 12:19:14.056690
6971920,1068,237,3,2025-04-23 04:23:14.056690
4474742,1080,228,7,2025-05-20 06:30:14.056690
4093929,1038,208,3,2025-06-14 08:44:14.056690
4341057,1045,206,6,2025-05-16 10:13:14.056690
3602688,1062,218,4,2025-06-04 03:05:14.056690
3044159,1062,214,1,2025-05-10 21:44:14.056690
1592024,1064,212,4,2025-05-01 15:02:14.056690
9847695,1003,209,3,2025-04-24 02:07:14.056690
9457178,1035,224,2,2025-06-12 06:48:14.056690
9468916,1016,248,8,2025-05-04 04:54:14.056690
9458751,1006,231,7,2025-04-12 01:32:14.056690
1554484,1054,204,8,2025-06-05 04:03:14.056690
9040078,1040,218,2,2025-04-30 03:57:14.056690
4626314,1096,250,8,2025-05-09 10:53:14.056690
4064925,1084,223,7,2025-05-26 21:45:14.056690
8956728,1064,244,5,2025-05-09 13:13:14.056690
4607247,1093,216,1,2025-05-13 09:38:14.056690
6561824,1060,245,8,2025-05-23 16:45:14.056690
5104485,1074,222,4,2025-04-26 17:50:14.056690
9330989,1070,208,10,2025-05-01 13:43:14.056690
8150740,1012,237,8,2025-05-02 09:54:14.056690
4535137,1021,214,8,2025-05-17 00:45:14.056690
