transaction_id,customer_id,product_id,quantity,timestamp
584082,gAAAAABoUDWQOhH77L2AIfneLisxjQcRfEKrP1gk-4Vxst2H1HzOAkPPALlWkk13Pm3k1zBf8xLqyYFCuO_VDkfED1DsCApaXw==,229,1,2025-06-10 07:21:36.673631
3640270,gAAAAABoUDWQ0_30J9uZY-9E96__eBgAmpsIga3tzP6udWJTzzi8rdZzjZJI6SpSo7cfoI_KWb2hiu5d-pTlwhslN0US5raJdw==,230,9,2025-04-27 09:07:36.673631
1738845,gAAAAABoUDWQm74y-Ms7gBItYgN9gCVgtw33N0guUbntOAIVjnUSJpnUB-tP1uDGu7BBG3hNjO9OGwJrTMYh3qL002GEpk7_rA==,204,2,2025-05-12 23:15:36.673631
2084990,gAAAAABoUDWQCwN8lB4H-EMcc_6eAifPcdB-6VNN1WgVMsFwGF0UTJwLp_2kCuuwjPV-ooN7qdmWmOGAJcaK3oUSc1BiGkiTzA==,209,2,2025-04-22 11:51:36.673631
4130194,gAAAAABoUDWQWnU5aNpLR-Ew7J8nyfTfA0a1jemQu6yWCD2kq15WVx6ja7NWK_FQ57BIoJjMUfLaZGqugpFkAfJI4nYOfGJyRg==,207,5,2025-05-04 15:35:36.673631
8866886,gAAAAABoUDWQo4V7FuPlerMNOKHIXRXA5LF5nXa0NmFINXn8wPcai9myDXGatpwYkOyrYCh5uECWdNKkOApOYbUXCOUtrYh-Qw==,244,4,2025-05-07 15:28:36.673631
9285891,gAAAAABoUDWQTv6D6IVDwb-rLwctCLCVbZLgYuRFzHS9Fl9FXtcED6lCf9caEdjo_R7JPL-ZOArUuzjBS1Jei-UJSfWAHyTwvQ==,217,2,2025-04-15 08:02:36.673631
1711597,gAAAAABoUDWQYG8fAY1okVl2Qd86vG93a7NB0fAZYGbiJez2od7ACPJaXKgo5gyvfrek1qv046rXpYF6kzp5tQSWquGQ5CHliw==,228,6,2025-06-06 18:50:36.673631
4440247,gAAAAABoUDWQ2E9C1dajvYj7ruHqCSTQ_7OrtZ7AnuR0APzG6TFp-Ikz-66LEo9Kk2rZ-GCmgFrmYfgZ33zF31JkbI6rcva6PQ==,203,4,2025-05-10 05:27:36.673631
7260988,gAAAAABoUDWQsdDEUW0L0sjrCxYtOE6xcyUzLgpaLPmrvztDkrcMq6cl49t2gUDEi4UwQ9Ym42okQGC6CwbWJJaU8Rfbq1PtHg==,249,8,2025-04-26 00:04:36.673631
9684883,gAAAAABoUDWQtQ5XHtLQs6UI6MYO2YtFqH5vnMCsI9f0QgNcWs5I9yuVNHNNVvNLxxouJT3DgufpAg9W0_j0FRgzkcCHahzxZg==,241,4,2025-04-14 20:16:36.673631
694165,gAAAAABoUDWQuDhLk9pK3-HYclpiYGwpHxmQJKMt6wSGBoH6_Qp7hlPWqUdZR-RlaYwtctdMU7zIYDErijqZXZ4BQ8HvaTqGCQ==,217,3,2025-06-15 02:22:36.673631
3910338,gAAAAABoUDWQwf0p8RVi0MAmfbd0Uo4CdyDoyLIcFINGsiEOOkE0y8LSgNNAt7sRF4yBUQ1Zu1Z-Duw4qTHJFqgqMkPEqJT5mQ==,247,2,2025-04-13 12:06:36.673631
281632,gAAAAABoUDWQ8nOqOgewltRQhN5b1y7iuNf4fy01O9LqlBYbaESFP_kUbBLQhdOkTCqjP4X7L-3nFHIYVEAcM68hldBP_52CNw==,232,5,2025-06-13 09:07:36.673631
308358,gAAAAABoUDWQQ_TiJGY5XJiaFCMRR_DtNxhvbhENuILHB53dZCOuNsZHlE1jlPXHRxSpmQPSf8AF55Bc3UbgxWR7godL4S2IrA==,225,5,2025-04-17 00:46:36.673631
492762,gAAAAABoUDWQQZ2PyC5p7Dmj-RZJBZvosiaj3asNJ5OHk12vWt7GkzRZBw2oVg4QZDIJg57SxLEMur17WzbZ8OuQgbTQxLVT2A==,210,3,2025-04-14 18:33:36.673631
8803768,gAAAAABoUDWQXUkLZopM2iJFdgKAzGKkitk-dq0iBDTXrULRbnbbBXbxnHDS1e7U-om96u_UqjeA4UN0km-lQ44H84qumv9a7A==,233,3,2025-04-30 01:12:36.673631
9959504,gAAAAABoUDWQVzWsk_XuyLsl9qMhWqfLU4G0NSSjtB3TQgGlc3OOaSBdLe2LBvURA0-aR-MKIQeclHOeWfGM_n9lwgBY6pAimA==,248,7,2025-05-05 02:26:36.673631
4975503,gAAAAABoUDWQO-g_5Jn3XRzJT6l1FnN-U9J7dltv5BPlEK0EM3RqjHwcHu0iahfnsBioOTsm5tHTvU0TVoAh-RwRnqrg6HosIQ==,239,8,2025-04-29 12:12:36.673631
7701708,gAAAAABoUDWQsIEzeDeo0ZykUYjDjTdt5wOfUDH5z_GJpddvvpuBPtGUnJmJqW9w4Cbfo6URpNsEreOepymyq7ZtPJfXH40PvQ==,228,7,2025-04-30 13:42:36.673631
4604339,gAAAAABoUDWQl0sA-loZCVxeL097D_bv3q1Z6DBdGX5xP0NU5mLAvqvAcvqJBBdRaNZGG-kWiptl8b6CniUbcUaIbeOajo2riQ==,205,10,2025-06-08 19:23:36.673631
8144607,gAAAAABoUDWQO9hsL8nstiOrVKDj_TwLqaOWvX5bvNvWWNcgjP8XtMm1I9C2Q7vjvUok6qfduHrPWUN5Y_joGFHYih7gUz7o9A==,241,9,2025-06-16 02:50:36.673631
9546850,gAAAAABoUDWQElKZ3QYzMYNQFf_p_9Y03csjqH2ycaxSrXw5Qa7o9TOXo86rO25PNWJWM981aHNjwItPGSGVGH-W5mNpmIDZqw==,243,6,2025-05-28 18:53:36.673631
8776443,gAAAAABoUDWQKdIxquB2FXvArFyfL7IILDvReGzrq44xtvbfQAAKly5QWR0OVtbwPUflg8nIj8zKXr-_P_BVsSjp-wJlq4A6lA==,232,10,2025-04-17 21:25:36.673631
8500827,gAAAAABoUDWQ7I5vG2_oNZHCWt8Q-qcA65ydPDCQSYsfvuCRbbSgNglzcmRLN0AUpbWh8XhjU6QfyWNe-AnNrRMGMayivTajIw==,218,10,2025-04-16 20:04:36.673631
4823894,gAAAAABoUDWQPsj-oGeUL1igjSsfofOmimt5dpvfL_rfwfgF9-fgD2I7Fw6ziEWzJy-FUMPmVg-eonYq879ssZKDCiySLoswRg==,243,4,2025-06-02 19:16:36.673631
8076544,gAAAAABoUDWQD5mmpJ5-Apxxiw4O6M6-MR_ruUEVHA7RU1Zc1HhKtTFs1Q7WH5Z1p5rLHDUdhZ1meBz01FzKOOvgb9A1XRFoZg==,246,3,2025-06-07 08:57:36.673631
7760894,gAAAAABoUDWQAwR3FfCTCgcDUSZQITHroNgkuFEyj2naAVTuGSqeUYGKt3HPjhOjkphD5ylt_RTwuczIfrO4xx3v1DInpvEgfA==,240,1,2025-04-22 11:05:36.673631
3319739,gAAAAABoUDWQD3IZEzqCFIqAvlFeRoyBspn0Erqes3YFmdyfqgfIzkrudIk-mpyd-wArxFlYWZmvwnJVvjXdO6Xsbf7YQiYOdA==,203,5,2025-06-14 20:36:36.673631
