transaction_id,customer_id,product_id,quantity,timestamp
6093730,1070,230,3,2025-05-25 05:20:21.139711
7189406,1007,247,8,2025-05-07 23:11:21.139711
7920146,1069,248,6,2025-04-17 04:32:21.139711
2674335,1008,227,2,2025-04-26 06:06:21.139711
2747723,1055,221,1,2025-04-17 19:16:21.139711
8514876,1062,246,1,2025-05-21 23:15:21.139711
3669388,1068,219,9,2025-04-27 03:04:21.139711
9275890,1017,244,4,2025-04-23 23:14:21.139711
7337316,1039,242,2,2025-04-17 21:02:21.139711
8142432,1038,221,1,2025-06-10 02:11:21.139711
6423167,1052,212,7,2025-05-16 00:15:21.139711
6865802,1060,219,8,2025-05-21 04:56:21.139711
9973225,1047,204,6,2025-04-19 07:48:21.139711
2232288,1045,233,5,2025-05-01 12:37:21.139711
3283386,1087,212,4,2025-04-27 07:22:21.139711
3568074,1088,209,10,2025-05-17 11:11:21.139711
2676992,1013,237,9,2025-05-05 18:02:21.139711
6087191,1002,210,9,2025-05-17 22:31:21.139711
8018898,1052,232,5,2025-05-31 08:36:21.139711
6051097,1001,239,8,2025-06-09 20:52:21.139711
2156677,1094,213,10,2025-05-27 21:58:21.139711
4653701,1028,248,5,2025-06-07 06:05:21.139711
472822,1036,229,1,2025-04-23 13:04:21.139711
9195802,1054,201,10,2025-05-17 19:21:21.139711
9739239,1084,218,6,2025-04-08 10:21:21.139711
9582215,1053,228,9,2025-05-22 17:02:21.139711
2592518,1078,220,4,2025-06-03 15:40:21.139711
8373629,1014,250,9,2025-04-09 00:25:21.139711
8460471,1047,208,10,2025-05-10 15:04:21.139711
9683179,1053,218,8,2025-04-19 08:13:21.139711
4230277,1038,238,8,2025-06-08 17:22:21.139711
3366123,1074,201,9,2025-05-04 06:39:21.139711
6914739,1083,219,7,2025-04-08 14:26:21.139711
7141233,1099,232,10,2025-05-06 11:42:21.139711
7467736,1008,221,1,2025-04-24 20:53:21.139711
3264988,1023,223,9,2025-05-19 22:34:21.139711
924968,1012,224,9,2025-06-14 16:22:21.139711
2463876,1095,210,3,2025-05-26 20:46:21.139711
5442903,1094,214,1,2025-05-03 02:14:21.139711
5496582,1081,219,4,2025-04-19 15:59:21.139711
3760203,1025,206,6,2025-04-11 02:02:21.139711
2835021,1033,208,5,2025-06-06 11:24:21.139711
8403142,1012,239,2,2025-04-15 13:38:21.139711
7546572,1025,207,3,2025-05-29 12:59:21.139711
5380122,1072,241,8,2025-05-02 09:40:21.139711
884310,1052,202,8,2025-04-18 18:42:21.139711
1754852,1071,238,2,2025-05-20 14:52:21.139711
3772446,1071,232,7,2025-06-12 22:33:21.139711
3168099,1057,210,9,2025-05-30 18:02:21.139711
4454003,1014,215,9,2025-06-15 01:26:21.139711
1479682,1026,242,9,2025-04-21 15:20:21.139711
473416,1086,233,7,2025-05-05 07:37:21.139711
5013157,1013,219,2,2025-06-03 08:54:21.139711
4151714,1030,204,8,2025-05-24 20:12:21.139711
4619129,1022,226,1,2025-04-21 21:02:21.139711
5450873,1007,231,9,2025-05-13 07:09:21.139711
476811,1055,237,1,2025-06-13 07:23:21.139711
1676223,1001,202,9,2025-04-20 01:51:21.139711
7236879,1034,238,2,2025-04-29 20:43:21.139711
787502,1078,247,9,2025-06-02 07:36:21.139711
4885064,1056,232,7,2025-05-30 03:01:21.139711
5839946,1094,207,5,2025-04-14 05:59:21.139711
9085620,1082,220,3,2025-06-05 19:30:21.139711
6623737,1021,217,8,2025-06-09 22:37:21.139711
8915755,1002,228,2,2025-06-03 10:21:21.139711
3547895,1046,231,6,2025-06-13 06:58:21.139711
8370472,1092,242,3,2025-05-10 23:15:21.139711
2384843,1076,219,7,2025-05-31 04:39:21.139711
7130647,1014,219,2,2025-05-13 12:32:21.139711
6138469,1096,200,8,2025-04-25 06:24:21.139711
8282594,1055,237,1,2025-06-06 03:16:21.139711
4206393,1014,222,7,2025-05-25 09:49:21.139711
2879987,1068,218,4,2025-04-29 17:04:21.139711
3539162,1059,241,10,2025-04-13 23:25:21.139711
7049677,1059,232,3,2025-05-15 01:53:21.139711
666187,1065,217,1,2025-04-30 11:30:21.139711
436243,1058,207,3,2025-06-03 11:04:21.139711
701511,1093,242,1,2025-04-22 18:39:21.139711
8074682,1043,210,2,2025-04-24 02:47:21.139711
4932753,1067,207,5,2025-04-10 17:11:21.139711
2527304,1016,234,9,2025-06-11 01:04:21.139711
6390109,1090,233,6,2025-04-27 13:50:21.139711
5388700,1047,205,4,2025-05-14 15:11:21.139711
9325539,1078,230,9,2025-05-20 21:24:21.139711
6864143,1048,228,6,2025-05-10 02:02:21.139711
2613708,1040,223,2,2025-04-19 08:06:21.139711
6199931,1040,237,1,2025-05-07 01:50:21.139711
535613,1013,244,9,2025-05-17 17:13:21.139711
1235555,1085,207,2,2025-05-24 18:34:21.139711
6795340,1053,205,10,2025-04-14 18:35:21.139711
8781211,1036,241,8,2025-06-14 04:51:21.139711
3757071,1066,225,6,2025-05-14 18:18:21.139711
7248727,1037,230,9,2025-05-06 02:28:21.139711
4526894,1027,228,1,2025-04-20 02:58:21.139711
4483000,1018,241,10,2025-04-17 06:54:21.139711
4208274,1016,226,4,2025-05-20 17:08:21.139711
8741922,1096,204,3,2025-04-22 05:06:21.139711
3187391,1012,205,8,2025-04-28 13:03:21.139711
8629185,1007,207,2,2025-05-27 13:00:21.139711
7746123,1051,210,5,2025-05-25 20:32:21.139711
924482,1011,231,6,2025-04-17 01:24:21.139711
7810024,1088,208,10,2025-05-26 19:59:21.139711
4559286,1086,224,6,2025-05-31 06:56:21.139711
8053870,1058,217,1,2025-05-19 23:24:21.139711
8700464,1080,219,5,2025-04-15 21:18:21.139711
976237,1064,220,10,2025-05-13 23:25:21.139711
6462927,1080,248,5,2025-04-27 21:44:21.139711
8546048,1045,236,6,2025-05-20 18:10:21.139711
7553339,1042,201,3,2025-04-09 20:07:21.139711
7603703,1065,205,7,2025-05-02 10:05:21.139711
7005544,1071,226,5,2025-05-02 03:36:21.139711
3712033,1021,223,9,2025-04-25 07:58:21.139711
7100080,1015,241,9,2025-05-12 20:42:21.139711
2138592,1087,245,10,2025-05-25 08:25:21.139711
5647012,1096,216,10,2025-05-23 13:48:21.139711
7634259,1059,221,6,2025-04-17 13:21:21.139711
5924741,1090,207,3,2025-04-11 22:09:21.139711
1969526,1070,226,8,2025-06-06 00:59:21.139711
7622102,1094,239,4,2025-04-27 19:59:21.139711
3746763,1044,244,7,2025-04-23 14:29:21.139711
6423486,1020,234,5,2025-05-21 09:26:21.139711
3435875,1024,242,7,2025-06-04 19:29:21.139711
7532032,1065,250,8,2025-06-15 07:23:21.139711
9907117,1062,223,6,2025-05-21 11:13:21.139711
8984674,1011,242,8,2025-05-03 12:13:21.139711
5903859,1044,243,2,2025-04-26 02:54:21.139711
1546334,1046,221,5,2025-05-14 04:25:21.139711
2766064,1041,204,8,2025-05-04 07:30:21.139711
6086917,1070,231,1,2025-04-10 21:24:21.139711
