transaction_id,customer_id,product_id,quantity,timestamp
5620001,1099,220,1,2025-05-02 18:11:34.416616
6586307,1040,224,1,2025-05-27 07:05:34.416616
2245094,1030,248,2,2025-05-19 19:46:34.416616
3523966,1042,218,1,2025-04-09 08:42:34.416616
8930942,1094,250,8,2025-06-15 05:58:34.416616
3195200,1088,216,2,2025-05-18 19:58:34.416616
7747262,1014,232,9,2025-06-11 03:26:34.416616
3660370,1049,248,3,2025-04-15 12:37:34.416616
5826450,1091,235,4,2025-05-21 15:35:34.416616
2850339,1043,233,2,2025-06-07 12:12:34.416616
8462325,1037,205,3,2025-05-12 08:32:34.416616
1387961,1018,209,7,2025-05-11 09:39:34.416616
6616460,1070,218,9,2025-05-11 15:46:34.416616
5544410,1092,249,10,2025-04-13 00:51:34.416616
991482,1033,216,5,2025-05-02 10:00:34.416616
4609601,1045,233,3,2025-05-13 14:44:34.416616
2323644,1003,222,6,2025-05-18 06:03:34.416616
3920113,1017,250,10,2025-05-15 16:31:34.416616
7891786,1041,228,4,2025-05-02 04:46:34.416616
8033035,1003,215,1,2025-04-27 21:42:34.416616
708119,1021,240,7,2025-04-24 14:23:34.416616
2333948,1021,243,6,2025-04-08 09:44:34.416616
108154,1002,247,6,2025-04-21 01:09:34.416616
9822979,1068,243,10,2025-06-03 02:23:34.416616
6560265,1096,223,3,2025-05-26 13:44:34.416616
4298344,1036,208,4,2025-06-14 04:54:34.416616
8244342,1016,226,7,2025-05-20 17:44:34.416616
281598,1056,220,5,2025-05-23 18:35:34.416616
2778814,1056,215,4,2025-05-30 12:24:34.416616
7925721,1008,201,7,2025-05-08 17:35:34.416616
2155244,1053,248,4,2025-06-02 13:35:34.416616
8038020,1082,233,10,2025-04-27 14:55:34.416616
8658982,1033,250,3,2025-04-19 15:44:34.416616
2884789,1002,221,7,2025-06-09 20:49:34.416616
4296743,1078,218,4,2025-04-13 17:57:34.416616
9337437,1002,218,6,2025-05-15 18:40:34.416616
1472358,1039,204,8,2025-05-29 12:54:34.416616
4033356,1045,231,1,2025-04-19 20:22:34.416616
6935171,1047,218,1,2025-04-15 05:45:34.416616
3728952,1025,208,7,2025-05-29 14:16:34.416616
449751,1075,225,6,2025-05-17 15:47:34.416616
5878898,1019,245,2,2025-05-10 05:20:34.416616
9237996,1061,200,10,2025-04-17 01:18:34.416616
7506849,1076,201,8,2025-04-17 04:30:34.416616
9443390,1094,241,10,2025-05-16 10:46:34.416616
5437260,1037,210,8,2025-04-22 08:25:34.416616
5934648,1046,208,7,2025-05-10 23:23:34.416616
5348310,1064,238,1,2025-04-09 22:34:34.416616
9666973,1010,227,4,2025-05-21 06:32:34.416616
174893,1085,220,3,2025-04-28 19:49:34.416616
2256043,1032,245,1,2025-06-11 06:01:34.416616
5840130,1027,207,7,2025-05-03 08:13:34.416616
9999251,1013,207,5,2025-06-07 20:34:34.416616
1629441,1037,217,4,2025-04-18 23:36:34.416616
2023533,1082,232,7,2025-05-20 15:33:34.416616
1144058,1028,235,1,2025-05-05 23:37:34.416616
1130524,1012,222,7,2025-04-09 11:14:34.416616
1626831,1023,227,7,2025-05-08 11:21:34.416616
7217293,1019,218,9,2025-05-01 21:57:34.416616
4164719,1058,244,2,2025-04-19 10:40:34.416616
5891069,1093,204,5,2025-06-03 07:05:34.416616
7846686,1021,210,7,2025-05-10 05:00:34.416616
6899487,1036,204,10,2025-05-02 13:56:34.416616
9124786,1027,216,10,2025-06-10 11:24:34.416616
5511611,1032,229,4,2025-05-19 16:53:34.416616
6495252,1034,221,6,2025-05-02 01:38:34.416616
8345070,1022,238,9,2025-05-19 11:14:34.416616
1037634,1007,223,3,2025-05-14 13:01:34.416616
2710603,1060,215,3,2025-05-16 04:57:34.416616
4628251,1018,250,2,2025-04-23 10:21:34.416616
1846077,1088,223,7,2025-05-11 07:52:34.416616
901038,1070,217,4,2025-05-10 19:13:34.416616
1710792,1100,237,10,2025-04-29 13:23:34.416616
8588039,1063,224,5,2025-06-12 23:41:34.416616
8664792,1070,227,8,2025-04-17 07:38:34.416616
6248145,1066,210,5,2025-04-21 13:43:34.416616
5608160,1027,228,9,2025-06-12 21:56:34.416616
5386043,1031,212,4,2025-05-31 11:47:34.416616
