transaction_id,customer_id,product_id,quantity,timestamp
6093730,gAAAAABoUCN1SanOFJ0ceAdrKuOZoxTA9Zb6O1pbKxMscNSScSxblNS0QqBvLqW86qglUxayL-uBS-ciwIPECECApEIsdNniaQ==,230,3,2025-05-25 05:20:21.139711
7189406,gAAAAABoUCN1F0adSiqrHsGidltns8_sBVAz-ALjfE_TxZmpfXBSm8x6dBa0GrQNeKhwNMXLpSybVN9sFXGtC-Q2YsrOf-_XJQ==,247,8,2025-05-07 23:11:21.139711
7920146,gAAAAABoUCN1lYXKxDZ8s7i9bnivKPiPet9N2l6CPtumkw7qwDelU7lV4d8HHw47mZJHZkQ7tHQkFYvI5X3d-9SUohz4vg8FTA==,248,6,2025-04-17 04:32:21.139711
2674335,gAAAAABoUCN1WXU8uoNY8loRbOAPbq1sYjOWoWshyGv-bM-h9Eg3emkzkYalyxXLqayBwe60JbiAxxHG6kCY7eTA1YioPdo8Fg==,227,2,2025-04-26 06:06:21.139711
2747723,gAAAAABoUCN15wDwg2r8v9jTmsH6KTB4XjjDQcYLbrxdGC_3Y3ISGd9FSjfJgyCSRif2GMP5d48U7RwMg2ocDaQBHacpcDY1jQ==,221,1,2025-04-17 19:16:21.139711
8514876,gAAAAABoUCN10Xd-vSHk-4LCuoXqpVuiPw_wJ3PaCt3knJiXN50mx6QWRKF_ohztRYW9kH6o5Af9RqZNgPleqSQMAmUBjitXQw==,246,1,2025-05-21 23:15:21.139711
3669388,gAAAAABoUCN1Z7eb0d34eQUHsKc75apkXU8VoIy5f--FmhLgmU4wqWSAoFiMF_gR7Cno6JTTkgRc5nkvxYLdpef5Yp_nC6RJrw==,219,9,2025-04-27 03:04:21.139711
9275890,gAAAAABoUCN1vwiLXviK7SlAvpuc0knqefYS5BYWtIXkE6utO3HpeHJIxX9X6eLS3UZJDi__XGCZsTp5HJhiJnqNBv7gqBHrZw==,244,4,2025-04-23 23:14:21.139711
7337316,gAAAAABoUCN1om0szmck0EDrUTTq-D0jlyNckUf0eKu0a7eLLoxrKkv5PL2uHWoQorRL4HYMd4wj1TCZealnPG3FbXr-8c6eaw==,242,2,2025-04-17 21:02:21.139711
8142432,gAAAAABoUCN1jrMJtFBUJcAxWty_kPl7V_UiKpWpi-CgweCt7Kx695Sy2qTMLHkj-9_F1gQWH_csGqE2VkeYOIiMhdw5zp39Pg==,221,1,2025-06-10 02:11:21.139711
6423167,gAAAAABoUCN1Vw3M4LtHMrL7yeEHWwAaLU-0AIyfTQIhpCvzqwq0TxFEhE7LbB2n6dlaAPPyYpnJB8sIZzvSCHq4Chw7KVzz0g==,212,7,2025-05-16 00:15:21.139711
6865802,gAAAAABoUCN1DYEYqJhpFftALTgUXUz0vR2ojVf6v3wLdEnM3tJQ4KV8Ng2nkiQxeJ9dUc7JexokHi9Zm_Sdj6lGtn_hUDsNyg==,219,8,2025-05-21 04:56:21.139711
9973225,gAAAAABoUCN1uprIacrL9vV2-TTpOh4EBC78MaX1tqHpE-3qeGcw2Wi1HEXP7r-Ej0aERBTy0q1u-7zSZY2_BLyU3Pk1d_Q16A==,204,6,2025-04-19 07:48:21.139711
2232288,gAAAAABoUCN16LGmtRaA5g0tlGu0mHxLjIashKl5yNnxUZO6glAXojA_zPCECqMIfgBuXJvqcHLTsdMs5yJBmWDcAZDFv7dZ3A==,233,5,2025-05-01 12:37:21.139711
3283386,gAAAAABoUCN1S0IBKGgE62v7Rc66adrEMYI-7kfCFagWUR-Ucp1Qa7I6_vSPoUPe4brkmC4Ihu52qdyFJmDVVP-Qu_ykhHNLKA==,212,4,2025-04-27 07:22:21.139711
