transaction_id,customer_id,product_id,quantity,timestamp
6475111,gAAAAABoUD2itiPD9MQbV5f39ino548-Tma9NMHy9K66cs1jXgZvHUj2NB0NLAmwjAb_1LH5kJnD_Os_9qZmS139tusZBtP16w==,230,7,2025-05-19 21:06:02.267557
7817271,gAAAAABoUD2iQ7zINO32dtvuGNrZc4yMgNzC7bgiOE0iUXcHxpTMkwSiLfjcEicwammDZU6o8PW9ySsNPQvLVV46Q9imxK4okw==,221,3,2025-05-14 02:01:02.267557
9238770,gAAAAABoUD2iiGVjNxx6Z1YmIALijWmE5boJs0-DnwRe9z-5Bf2r8gKf6KP-w6PzN69XyHaVRr4CHUMyNxUQhw0AEgSEWu9s0g==,222,4,2025-05-14 21:34:02.267557
6482890,gAAAAABoUD2iEBLs9KoNU7RZk3GXG234KgB26ZO7daOyiwb3kdo9-lXkD5wVwmKPzPu-umURMrIxPEh-Kz5ZLMxumszPTtbCjQ==,225,10,2025-05-03 09:15:02.267557
9780335,gAAAAABoUD2i01vB1ptHTuyx183iDEcCiys6zw1uXdtDtfJfTtKEpwz_FU0IeAyUJ9kLUkHFu7IKH7ZosRyUFSdBEDGhmsyX8Q==,213,6,2025-05-18 05:04:02.267557
3496551,gAAAAABoUD2ilbbeGTrM0YrLo8JYrxTC0ZKiMOmrjhQrHDo-zJVhbKIcTU5PuyTChhajqHmvJ91nq49bP-CvVEDPqu6uSfwlLA==,233,9,2025-06-11 21:16:02.267557
5635361,gAAAAABoUD2ijJSKB478CfiU4MzEiy3MBqaPDY2_3XIDgk8tQJWPjeWJf-cNAUQoNX-JVF7uQ9PkvodSYqdCwRZCHFUPijFSpQ==,226,8,2025-06-08 19:56:02.267557
5699103,gAAAAABoUD2izOHx2wvRGPPoOtShlxkUYz-_WSBa7Xgkw7QOoqTGpzJvKkHQMzbCBndcGaWd4tycwsc1r50-22JQIv9sYPPkrw==,220,5,2025-04-21 03:16:02.267557
2689754,gAAAAABoUD2i95yd6lk2685CM7x6T5P6kgCGIkAQrlyJXu22rbmreEMLDc1Lm_DsvJJpnHxqSh-E4fX1-2AHe4iAb-hypGVFtA==,248,9,2025-04-25 19:59:02.267557
4615989,gAAAAABoUD2ilgn3Gw4pV_5XExzzcpk7Nhx4-PX1_0PUvc1IYPql03dqUwBCq75i3AMWtn-X0paOd2gp5Ur8AHlVIEAMzh_zoA==,209,5,2025-05-31 03:34:02.267557
