transaction_id,customer_id,product_id,quantity,timestamp
2463400,gAAAAABoUD-KPftiRchmnLg_k2F_RW6di_8nI-ddH-9If4NIUueu9Ta9yfnYT4T1rFfhM9JZA-U8RCq0jqAJeRKpSLUNQH39jw==,234,7,2025-06-02 07:09:09.962700
3633014,gAAAAABoUD-KHu6XA_ZdHnnDHuY747l792JscsNXBlUepwwRyViDM0L_MU7gBCCL-CLfFhFP-RnNl8Mp7uonXQiNBTqwGIFWlA==,234,4,2025-04-21 02:17:09.962700
6857339,gAAAAABoUD-KXaNnRII9osucMxxLxEhzVHgdwgTgF_32H4X6k2y8vN3iwJLKBlGm-PZQWOXBSvrNn0IVoWcv2e0JCjSBrT2T_Q==,240,8,2025-05-11 03:10:09.962700
6455622,gAAAAABoUD-KajjhEWaii61lkOub8UBsP8NQtfKdOLUomdWrMHC6DRimjcV8f4vmqRf5sHjozJm8Y99D1rxdoybbZ9LELIMy7Q==,212,5,2025-05-08 02:40:09.962700
813838,gAAAAABoUD-K9TeUZJ2jd4LnaK7TI1IA5vFprw0KbL8A3wKx7jSOzIldlk7p3Ln47x42mt8V_d0NOzr1fTTiGDk13NTsC4Qc4Q==,216,4,2025-06-02 15:29:09.962700
5157088,gAAAAABoUD-KeKbMt64pJeVInunjkUyWPzyKorC69v88oFgC67P52g_QkKY9lMdgWFi7Nih_ImwgRH-Z3jN7AmTUbP2DatVAeA==,207,6,2025-04-16 02:02:09.962700
7080639,gAAAAABoUD-Kv2x-FQPjWA1egN1Xq5OdXlzuiGzbfzgVWIe2-6OgByw7UKadHO9Ds6JsL-qIi1FSkUQ5LCCW5oWHIcqgSMuiQA==,234,4,2025-05-06 11:06:09.962700
7536380,gAAAAABoUD-KD7ndBigoDCnMfDVKAvggszd12zxuBIII8LQd-5PU4fpTyp2P12ZQR-rL8xPCsQ1_EjpycBqkdd5kTSFVuWXeog==,223,10,2025-04-14 09:48:09.962700
3085712,gAAAAABoUD-KWJcuhViRUpW9UYD91pv-gtS9SyOXuUJFwPTSnB8XzsGi0S13Nxrq3OGgEm6mbcuEKdJgPegLolK7mO5_0uDXzg==,241,3,2025-06-11 22:15:09.962700
6211193,gAAAAABoUD-KRP2C2f8ghbtXRl38fBLZ7uonVCnNyByGx5flefYcJ9h7rlvaPw2X5bjMOPK1BesCcmNdGiQOkWbplrXRNY4l7w==,202,1,2025-06-05 18:00:09.962700
4134110,gAAAAABoUD-KQlcAy7Eh2_6vXWlj0VN4RQddSZocjRyaoGQdWFkaf2iacBz9dn1dwAtH1qbCrJbg6lkQlVPCMWRnt3rD1Ue40A==,227,3,2025-05-16 08:02:09.962700
6738485,gAAAAABoUD-Kk_HDj27suyf5LaogAEkuaCbthEmHjGMPH0nTtIzzYTphObxuGcrmBQjozZZbLz503NTZHTOa0ygxnDnncam2pA==,200,2,2025-05-26 02:29:09.962700
5907579,gAAAAABoUD-KWN9ymh6YQxsvvrrWuFFizAzv1jubqdFb_Kw3v8z760IrfTe8yoj9KvtccsM49d_rLD7tqQsxp1Izy2cViocwtw==,250,7,2025-06-12 05:35:09.962700
7089437,gAAAAABoUD-KOfPqkO3aLiJbv678UFuTbegn3LNITQkozuhkm2ONLWgtmoP7rzRZGdg0qxRb8xHXo6pEytc_k-NrL5k84j1RrA==,248,8,2025-05-06 19:01:09.962700
8154086,gAAAAABoUD-Ki-_rRkzqBiPgahru--QGaCc3oxQ5nlz9hgxH7z54qmUwfyukaAsCgKgN-6dve53ImJKF8hWc8wTldRsjfzxObw==,230,10,2025-06-08 00:41:09.962700
1511803,gAAAAABoUD-KcSXtrGdPXuN2sGWeylpNtPX-12gSBzahV03Oqa0dXxsUR7FISiGa8JK-FzX1kEYf5sJhLLbi-ljmOU1fh4MD2Q==,222,1,2025-05-11 01:28:09.962700
5977183,gAAAAABoUD-KXI1rmQ20lE2uKxEIwaEwSgMwZ56TTIRLJSxxAKwm-wuQi96_FYQs5F0PcoU6xKhc7uHG7zO7i4j3-bJSoPW3tg==,226,7,2025-05-19 21:27:09.962700
