transaction_id,customer_id,product_id,quantity,timestamp
8959731,1033,235,8,2025-04-17 22:51:18.394309
3702667,1045,202,10,2025-04-21 05:07:18.394309
2963911,1034,212,10,2025-05-21 19:04:18.394309
3830198,1069,219,8,2025-05-23 09:07:18.394309
9718940,1032,200,10,2025-04-28 20:48:18.394309
7037421,1089,215,4,2025-04-25 19:28:18.394309
3445797,1019,205,1,2025-04-12 10:59:18.394309
1611346,1079,228,4,2025-05-19 02:09:18.394309
4470402,1046,213,8,2025-06-09 15:17:18.394309
5023727,1082,200,1,2025-05-12 10:33:18.394309
9076206,1039,242,4,2025-06-07 01:06:18.394309
2229769,1033,242,1,2025-04-17 16:10:18.394309
3748620,1008,233,9,2025-05-11 12:22:18.394309
1107771,1018,226,4,2025-05-23 12:39:18.394309
2369096,1089,243,6,2025-05-30 22:28:18.394309
1770850,1081,244,1,2025-05-15 13:46:18.394309
6525384,1065,243,2,2025-04-23 23:52:18.394309
2404577,1072,200,1,2025-05-21 01:09:18.394309
1911592,1050,204,3,2025-04-25 12:01:18.394309
3598097,1062,200,10,2025-05-30 18:46:18.394309
6725033,1035,207,10,2025-04-12 00:07:18.394309
5725022,1032,214,9,2025-05-29 04:35:18.394309
7922567,1065,241,5,2025-05-15 00:56:18.394309
59676,1009,235,6,2025-06-10 18:34:18.394309
1279628,1026,213,8,2025-06-07 19:59:18.394309
6141531,1061,207,2,2025-05-01 06:08:18.394309
4938573,1099,201,5,2025-05-15 02:28:18.394309
2907103,1004,231,1,2025-05-09 20:34:18.394309
6834530,1005,228,9,2025-05-25 12:40:18.394309
2368966,1092,204,1,2025-05-09 08:24:18.394309
349819,1000,215,7,2025-04-11 04:20:18.394309
9103344,1007,248,7,2025-05-04 21:01:18.394309
7472013,1001,241,3,2025-04-21 16:39:18.394309
9330995,1086,246,7,2025-04-09 02:28:18.394309
6363566,1019,209,9,2025-04-13 16:37:18.394309
4895540,1047,215,6,2025-06-06 14:17:18.394309
1301296,1084,226,8,2025-06-06 04:03:18.394309
286278,1033,231,8,2025-06-05 10:22:18.394309
3499675,1090,249,5,2025-05-17 23:54:18.394309
5998772,1081,245,2,2025-04-30 15:43:18.394309
3612679,1012,216,6,2025-04-15 04:35:18.394309
2799508,1046,211,2,2025-05-07 17:00:18.394309
9185900,1025,245,1,2025-05-30 14:27:18.394309
3152066,1050,208,3,2025-06-02 07:46:18.394309
3453228,1091,235,7,2025-05-19 16:37:18.394309
9700294,1037,218,8,2025-05-11 00:17:18.394309
9722397,1061,230,4,2025-06-10 20:12:18.394309
4112634,1040,217,10,2025-05-13 14:35:18.394309
4525991,1092,226,4,2025-04-20 13:51:18.394309
8600421,1088,229,9,2025-05-15 15:26:18.394309
2045217,1091,243,3,2025-05-30 00:43:18.394309
1818517,1006,235,3,2025-04-20 18:44:18.394309
8874582,1019,214,9,2025-05-04 17:17:18.394309
6415244,1039,249,7,2025-06-11 17:50:18.394309
4842112,1071,226,6,2025-04-20 02:11:18.394309
9982740,1023,205,1,2025-04-15 06:37:18.394309
7463404,1070,225,1,2025-04-05 00:07:18.394309
5235084,1076,216,2,2025-06-06 15:58:18.394309
4480815,1030,228,9,2025-05-26 22:08:18.394309
2390308,1052,249,7,2025-05-31 14:35:18.394309
6721100,1047,208,5,2025-05-31 04:59:18.394309
2804088,1065,215,8,2025-05-31 04:44:18.394309
8873846,1057,226,9,2025-04-18 03:47:18.394309
1042214,1054,232,5,2025-06-03 08:03:18.394309
2198976,1053,232,5,2025-05-25 04:27:18.394309
6700683,1018,204,7,2025-05-03 02:37:18.394309
132064,1030,220,5,2025-04-20 01:57:18.394309
3575975,1079,223,4,2025-05-24 09:47:18.394309
4602013,1050,235,8,2025-04-26 01:03:18.394309
5533076,1040,209,3,2025-05-16 16:56:18.394309
6422010,1017,234,10,2025-05-24 19:35:18.394309
5226602,1075,227,4,2025-05-05 08:57:18.394309
1422506,1080,214,6,2025-05-23 10:31:18.394309
6454934,1028,214,3,2025-05-10 12:51:18.394309
3796542,1028,235,5,2025-05-16 20:25:18.394309
9628140,1021,214,4,2025-05-19 03:14:18.394309
3733184,1083,218,6,2025-04-15 19:35:18.394309
8363670,1008,213,5,2025-06-08 07:42:18.394309
